Step,Reward,Action,Link_Cost,Decision_Type
4351,-100.00,49,1.00,RL
4352,-100.00,49,1.00,RL
4353,-100.00,49,1.00,RL
4354,-100.00,49,1.00,RL
4355,-100.00,49,1.00,RL
4356,-100.00,49,1.00,RL
4357,-100.00,49,1.00,RL
4358,-100.00,49,1.00,RL
4359,-100.00,49,1.00,RL
4360,-100.00,49,1.00,RL
4361,-100.00,49,1.00,RL
4362,-100.00,49,1.00,RL
4363,-100.00,49,1.00,RL
4364,-100.00,49,1.00,RL
4365,-100.00,49,1.00,RL
4366,-100.00,49,1.00,RL
4367,-100.00,49,1.00,RL
4368,-100.00,49,1.00,RL
4369,-100.00,49,1.00,RL
4370,-100.00,49,1.00,RL
4371,-100.00,49,1.00,RL
4372,-100.00,49,1.00,RL
4373,-100.00,49,1.00,RL
4374,-100.00,49,1.00,RL
4375,-100.00,49,1.00,RL
4376,-100.00,49,1.00,RL
4377,-100.00,49,1.00,RL
4378,-100.00,49,1.00,RL
4379,-100.00,49,1.00,RL
4380,-100.00,49,1.00,RL
4381,-100.00,49,1.00,RL
4382,-100.00,49,1.00,RL
4383,-100.00,49,1.00,RL
4384,-100.00,49,1.00,RL
4385,-100.00,49,1.00,RL
4386,-100.00,49,1.00,RL
4387,-100.00,49,1.00,RL
4388,-100.00,49,1.00,RL
4389,-100.00,49,1.00,RL
4390,-100.00,49,1.00,RL
4391,-100.00,49,1.00,RL
4392,-100.00,49,1.00,RL
4393,-100.00,49,1.00,RL
4394,-100.00,49,1.00,RL
4395,-100.00,49,1.00,RL
4396,-100.00,49,1.00,RL
4397,-100.00,49,1.00,RL
4398,-100.00,49,1.00,RL
4399,-100.00,49,1.00,RL
4400,-100.00,49,1.00,RL
4401,-100.00,49,1.00,RL
4402,-100.00,49,1.00,RL
4403,-100.00,49,1.00,RL
4404,-100.00,49,1.00,RL
4405,-100.00,49,1.00,RL
4406,-100.00,49,1.00,RL
4407,-100.00,49,1.00,RL
4408,-100.00,49,1.00,RL
4409,-100.00,49,1.00,RL
4410,-100.00,49,1.00,RL
4411,-100.00,49,1.00,RL
4412,-100.00,49,1.00,RL
4413,-100.00,49,1.00,RL
4414,-100.00,49,1.00,RL
4415,-100.00,49,1.00,RL
4416,-100.00,49,1.00,RL
4417,-100.00,49,1.00,RL
4418,-100.00,49,1.00,RL
4419,-100.00,49,1.00,RL
4420,-100.00,49,1.00,RL
4421,-100.00,49,1.00,RL
4422,-100.00,49,1.00,RL
4423,-100.00,49,1.00,RL
4424,-100.00,49,1.00,RL
4425,-100.00,49,1.00,RL
4426,-100.00,49,1.00,RL
4427,-100.00,49,1.00,RL
4428,-100.00,49,1.00,RL
4429,-100.00,49,1.00,RL
4430,-100.00,49,1.00,RL
4431,-100.00,49,1.00,RL
4432,-100.00,49,1.00,RL
4433,-100.00,49,1.00,RL
4434,-100.00,49,1.00,RL
4435,-100.00,49,1.00,RL
4436,-100.00,49,1.00,RL
4437,-100.00,49,1.00,RL
4438,-100.00,49,1.00,RL
4439,-100.00,49,1.00,RL
4440,-100.00,49,1.00,RL
4441,-100.00,49,1.00,RL
4442,-100.00,49,1.00,RL
4443,-100.00,49,1.00,RL
4444,-100.00,49,1.00,RL
4445,-100.00,49,1.00,RL
4446,-100.00,49,1.00,RL
4447,-100.00,49,1.00,RL
4448,-100.00,49,1.00,RL
4449,-100.00,49,1.00,RL
4450,-100.00,49,1.00,RL
4451,-100.00,49,1.00,RL
4452,-100.00,49,1.00,RL
4453,-100.00,49,1.00,RL
4454,-100.00,49,1.00,RL
4455,-100.00,49,1.00,RL
4456,-100.00,49,1.00,RL
4457,-100.00,49,1.00,RL
4458,-100.00,49,1.00,RL
4459,-100.00,49,1.00,RL
4460,-100.00,49,1.00,RL
4461,-100.00,49,1.00,RL
4462,-100.00,49,1.00,RL
4463,-100.00,49,1.00,RL
4464,-100.00,49,1.00,RL
4465,-100.00,49,1.00,RL
4466,-100.00,49,1.00,RL
4467,-100.00,49,1.00,RL
4468,-100.00,49,1.00,RL
4469,-100.00,49,1.00,RL
4470,-100.00,49,1.00,RL
4471,-100.00,49,1.00,RL
4472,-100.00,49,1.00,RL
4473,-100.00,49,1.00,RL
4474,-100.00,49,1.00,RL
4475,-100.00,49,1.00,RL
4476,-100.00,49,1.00,RL
4477,-100.00,49,1.00,RL
4478,-100.00,49,1.00,RL
4479,-100.00,49,1.00,RL
4480,-100.00,49,1.00,RL
4481,-100.00,49,1.00,RL
4482,-100.00,49,1.00,RL
4483,-100.00,49,1.00,RL
4484,-100.00,49,1.00,RL
4485,-100.00,49,1.00,RL
4486,-100.00,49,1.00,RL
4487,-100.00,49,1.00,RL
4488,-100.00,49,1.00,RL
4489,-100.00,49,1.00,RL
4490,-100.00,49,1.00,RL
4491,-100.00,49,1.00,RL
4492,-100.00,49,1.00,RL
4493,-100.00,49,1.00,RL
4494,-100.00,49,1.00,RL
4495,-100.00,49,1.00,RL
4496,-100.00,49,1.00,RL
4497,-100.00,49,1.00,RL
4498,-100.00,49,1.00,RL
4499,-100.00,49,1.00,RL
4500,-100.00,49,1.00,RL
4501,-100.00,49,1.00,RL
4502,-100.00,49,1.00,RL
4503,-100.00,49,1.00,RL
4504,-100.00,49,1.00,RL
4505,-100.00,49,1.00,RL
4506,-100.00,49,1.00,RL
4507,-100.00,49,1.00,RL
4508,-100.00,49,1.00,RL
4509,-100.00,49,1.00,RL
4510,-100.00,49,1.00,RL
4511,-100.00,49,1.00,RL
4512,-100.00,49,1.00,RL
4513,-100.00,49,1.00,RL
4514,-100.00,49,1.00,RL
4515,-100.00,49,1.00,RL
4516,-100.00,49,1.00,RL
4517,-100.00,49,1.00,RL
4518,-100.00,49,1.00,RL
4519,-100.00,49,1.00,RL
4520,-100.00,49,1.00,RL
4521,-100.00,49,1.00,RL
4522,-100.00,49,1.00,RL
4523,-100.00,49,1.00,RL
4524,-100.00,49,1.00,RL
4525,-100.00,49,1.00,RL
4526,-100.00,49,1.00,RL
4527,-100.00,49,1.00,RL
4528,-100.00,49,1.00,RL
4529,-100.00,49,1.00,RL
4530,-100.00,49,1.00,RL
4531,-100.00,49,1.00,RL
4532,-100.00,49,1.00,RL
4533,-100.00,49,1.00,RL
4534,-100.00,49,1.00,RL
4535,-100.00,49,1.00,RL
4536,-100.00,49,1.00,RL
4537,-100.00,49,1.00,RL
4538,-100.00,49,1.00,RL
4539,-100.00,49,1.00,RL
4540,-100.00,49,1.00,RL
4541,-100.00,49,1.00,RL
4542,-100.00,49,1.00,RL
4543,-100.00,49,1.00,RL
4544,-100.00,49,1.00,RL
4545,-100.00,49,1.00,RL
4546,-100.00,49,1.00,RL
4547,-100.00,49,1.00,RL
4548,-100.00,49,1.00,RL
4549,-100.00,49,1.00,RL
4550,-100.00,49,1.00,RL
4551,-100.00,49,1.00,RL
4552,-100.00,49,1.00,RL
4553,-100.00,49,1.00,RL
4554,-100.00,49,1.00,RL
4555,-100.00,49,1.00,RL
4556,-100.00,49,1.00,RL
4557,-100.00,49,1.00,RL
4558,-100.00,49,1.00,RL
4559,-100.00,49,1.00,RL
4560,-100.00,49,1.00,RL
4561,-100.00,49,1.00,RL
4562,-100.00,49,1.00,RL
4563,-100.00,49,1.00,RL
4564,-100.00,49,1.00,RL
4565,-100.00,49,1.00,RL
4566,-100.00,49,1.00,RL
4567,-100.00,49,1.00,RL
4568,-100.00,49,1.00,RL
4569,-100.00,49,1.00,RL
4570,-100.00,49,1.00,RL
4571,-100.00,49,1.00,RL
4572,-100.00,49,1.00,RL
4573,-100.00,49,1.00,RL
4574,-100.00,49,1.00,RL
4575,-100.00,49,1.00,RL
4576,-100.00,49,1.00,RL
4577,-100.00,49,1.00,RL
4578,-100.00,49,1.00,RL
4579,-100.00,49,1.00,RL
4580,-100.00,49,1.00,RL
4581,-100.00,49,1.00,RL
4582,-100.00,49,1.00,RL
4583,-100.00,49,1.00,RL
4584,-100.00,49,1.00,RL
4585,-100.00,49,1.00,RL
4586,-100.00,49,1.00,RL
4587,-100.00,49,1.00,RL
4588,-100.00,49,1.00,RL
4589,-100.00,49,1.00,RL
4590,-100.00,49,1.00,RL
4591,-100.00,49,1.00,RL
4592,-100.00,49,1.00,RL
4593,-100.00,49,1.00,RL
4594,-100.00,49,1.00,RL
4595,-100.00,49,1.00,RL
4596,-100.00,49,1.00,RL
4597,-100.00,49,1.00,RL
4598,-100.00,49,1.00,RL
4599,-100.00,49,1.00,RL
4600,-100.00,49,1.00,RL
4601,-100.00,49,1.00,RL
4602,-100.00,49,1.00,RL
4603,-100.00,49,1.00,RL
4604,-100.00,49,1.00,RL
4605,-100.00,49,1.00,RL
4606,-100.00,49,1.00,RL
4607,-100.00,49,1.00,RL
4608,-100.00,49,1.00,RL
4609,-100.00,49,1.00,RL
4610,-100.00,49,1.00,RL
4611,-100.00,49,1.00,RL
4612,-100.00,49,1.00,RL
4613,-100.00,49,1.00,RL
4614,-100.00,49,1.00,RL
4615,-100.00,49,1.00,RL
4616,-100.00,49,1.00,RL
4617,-100.00,49,1.00,RL
4618,-100.00,49,1.00,RL
4619,-100.00,49,1.00,RL
4620,-100.00,49,1.00,RL
4621,-100.00,49,1.00,RL
4622,-100.00,49,1.00,RL
4623,-100.00,49,1.00,RL
4624,-100.00,49,1.00,RL
4625,-100.00,49,1.00,RL
4626,-100.00,49,1.00,RL
4627,-100.00,49,1.00,RL
4628,-100.00,49,1.00,RL
4629,-100.00,49,1.00,RL
4630,-100.00,49,1.00,RL
4631,-100.00,49,1.00,RL
4632,-100.00,49,1.00,RL
4633,-100.00,49,1.00,RL
4634,-100.00,49,1.00,RL
4635,-100.00,49,1.00,RL
4636,-100.00,49,1.00,RL
4637,-100.00,49,1.00,RL
4638,-100.00,49,1.00,RL
4639,-100.00,49,1.00,RL
4640,-100.00,49,1.00,RL
4641,-100.00,49,1.00,RL
4642,-100.00,49,1.00,RL
4643,-100.00,49,1.00,RL
4644,-100.00,49,1.00,RL
4645,-100.00,49,1.00,RL
4646,-100.00,49,1.00,RL
4647,-100.00,49,1.00,RL
4648,-100.00,49,1.00,RL
4649,-100.00,49,1.00,RL
4650,-100.00,49,1.00,RL
4651,-100.00,49,1.00,RL
4652,-100.00,49,1.00,RL
4653,-100.00,49,1.00,RL
4654,-100.00,49,1.00,RL
4655,-100.00,49,1.00,RL
4656,-100.00,49,1.00,RL
4657,-100.00,49,1.00,RL
4658,-100.00,49,1.00,RL
4659,-100.00,49,1.00,RL
4660,-100.00,49,1.00,RL
4661,-100.00,49,1.00,RL
4662,-100.00,49,1.00,RL
4663,-100.00,49,1.00,RL
4664,-100.00,49,1.00,RL
4665,-100.00,49,1.00,RL
4666,-100.00,49,1.00,RL
4667,-100.00,49,1.00,RL
4668,-100.00,49,1.00,RL
4669,-100.00,49,1.00,RL
4670,-100.00,49,1.00,RL
4671,-100.00,49,1.00,RL
4672,-100.00,49,1.00,RL
4673,-100.00,49,1.00,RL
4674,-100.00,49,1.00,RL
4675,-100.00,49,1.00,RL
4676,-100.00,49,1.00,RL
4677,-100.00,49,1.00,RL
4678,-100.00,49,1.00,RL
4679,-100.00,49,1.00,RL
4680,-100.00,49,1.00,RL
4681,-100.00,49,1.00,RL
4682,-100.00,49,1.00,RL
4683,-100.00,49,1.00,RL
4684,-100.00,49,1.00,RL
4685,-100.00,49,1.00,RL
4686,-100.00,49,1.00,RL
4687,-100.00,49,1.00,RL
4688,-100.00,49,1.00,RL
4689,-100.00,49,1.00,RL
4690,-100.00,49,1.00,RL
4691,-100.00,49,1.00,RL
4692,-100.00,49,1.00,RL
4693,-100.00,49,1.00,RL
4694,-100.00,49,1.00,RL
4695,-100.00,49,1.00,RL
4696,-100.00,49,1.00,RL
4697,-100.00,49,1.00,RL
4698,-100.00,49,1.00,RL
4699,-100.00,49,1.00,RL
4700,-100.00,49,1.00,RL
4701,-100.00,49,1.00,RL
4702,-100.00,49,1.00,RL
4703,-100.00,49,1.00,RL
4704,-100.00,49,1.00,RL
4705,-100.00,49,1.00,RL
4706,-100.00,49,1.00,RL
4707,-100.00,49,1.00,RL
4708,-100.00,49,1.00,RL
4709,-100.00,49,1.00,RL
4710,-100.00,49,1.00,RL
4711,-100.00,49,1.00,RL
4712,-100.00,49,1.00,RL
4713,-100.00,49,1.00,RL
4714,-100.00,49,1.00,RL
4715,-100.00,49,1.00,RL
4716,-100.00,49,1.00,RL
4717,-100.00,49,1.00,RL
4718,-100.00,49,1.00,RL
4719,-100.00,49,1.00,RL
4720,-100.00,49,1.00,RL
4721,-100.00,49,1.00,RL
4722,-100.00,49,1.00,RL
4723,-100.00,49,1.00,RL
4724,-100.00,49,1.00,RL
4725,-100.00,49,1.00,RL
4726,-100.00,49,1.00,RL
4727,-100.00,49,1.00,RL
4728,-100.00,49,1.00,RL
4729,-100.00,49,1.00,RL
4730,-100.00,49,1.00,RL
4731,-100.00,49,1.00,RL
4732,-100.00,49,1.00,RL
4733,-100.00,49,1.00,RL
4734,-100.00,49,1.00,RL
4735,-100.00,49,1.00,RL
4736,-100.00,49,1.00,RL
4737,-100.00,49,1.00,RL
4738,-100.00,49,1.00,RL
4739,-100.00,49,1.00,RL
4740,-100.00,49,1.00,RL
4741,-100.00,49,1.00,RL
4742,-100.00,49,1.00,RL
4743,-100.00,49,1.00,RL
4744,-100.00,49,1.00,RL
4745,-100.00,49,1.00,RL
4746,-100.00,49,1.00,RL
4747,-100.00,49,1.00,RL
4748,-100.00,49,1.00,RL
4749,-100.00,49,1.00,RL
4750,-100.00,49,1.00,RL
4751,-100.00,49,1.00,RL
4752,-100.00,49,1.00,RL
4753,-100.00,49,1.00,RL
4754,-100.00,49,1.00,RL
4755,-100.00,49,1.00,RL
4756,-100.00,49,1.00,RL
4757,-100.00,49,1.00,RL
4758,-100.00,49,1.00,RL
4759,-100.00,49,1.00,RL
4760,-100.00,49,1.00,RL
4761,-100.00,49,1.00,RL
4762,-100.00,49,1.00,RL
4763,-100.00,49,1.00,RL
4764,-100.00,49,1.00,RL
4765,-100.00,49,1.00,RL
4766,-100.00,49,1.00,RL
4767,-100.00,49,1.00,RL
4768,-100.00,49,1.00,RL
4769,-100.00,49,1.00,RL
4770,-100.00,49,1.00,RL
4771,-100.00,49,1.00,RL
4772,-100.00,49,1.00,RL
4773,-100.00,49,1.00,RL
4774,-100.00,49,1.00,RL
4775,-100.00,49,1.00,RL
4776,-100.00,49,1.00,RL
4777,-100.00,49,1.00,RL
4778,-100.00,49,1.00,RL
4779,-100.00,49,1.00,RL
4780,-100.00,49,1.00,RL
4781,-100.00,49,1.00,RL
4782,-100.00,49,1.00,RL
4783,-100.00,49,1.00,RL
4784,-100.00,49,1.00,RL
4785,-100.00,49,1.00,RL
4786,-100.00,49,1.00,RL
4787,-100.00,49,1.00,RL
4788,-100.00,49,1.00,RL
4789,-100.00,49,1.00,RL
4790,-100.00,49,1.00,RL
4791,-100.00,49,1.00,RL
4792,-100.00,49,1.00,RL
4793,-100.00,49,1.00,RL
4794,-100.00,49,1.00,RL
4795,-100.00,49,1.00,RL
4796,-100.00,49,1.00,RL
4797,-100.00,49,1.00,RL
4798,-100.00,49,1.00,RL
4799,-100.00,49,1.00,RL
4800,-100.00,49,1.00,RL
4801,-100.00,49,1.00,RL
4802,-100.00,49,1.00,RL
4803,-100.00,49,1.00,RL
4804,-100.00,49,1.00,RL
4805,-100.00,49,1.00,RL
4806,-100.00,49,1.00,RL
4807,-100.00,49,1.00,RL
4808,-100.00,49,1.00,RL
4809,-100.00,49,1.00,RL
4810,-100.00,49,1.00,RL
4811,-100.00,49,1.00,RL
4812,-100.00,49,1.00,RL
4813,-100.00,49,1.00,RL
4814,-100.00,49,1.00,RL
4815,-100.00,49,1.00,RL
4816,-100.00,49,1.00,RL
4817,-100.00,49,1.00,RL
4818,-100.00,49,1.00,RL
4819,-100.00,49,1.00,RL
4820,-100.00,49,1.00,RL
4821,-100.00,49,1.00,RL
4822,-100.00,49,1.00,RL
4823,-100.00,49,1.00,RL
4824,-100.00,49,1.00,RL
4825,-100.00,49,1.00,RL
4826,-100.00,49,1.00,RL
4827,-100.00,49,1.00,RL
4828,-100.00,49,1.00,RL
4829,-100.00,49,1.00,RL
4830,-100.00,49,1.00,RL
4831,-100.00,49,1.00,RL
4832,-100.00,49,1.00,RL
4833,-100.00,49,1.00,RL
4834,-100.00,49,1.00,RL
4835,-100.00,49,1.00,RL
4836,-100.00,49,1.00,RL
4837,-100.00,49,1.00,RL
4838,-100.00,49,1.00,RL
4839,-100.00,49,1.00,RL
4840,-100.00,49,1.00,RL
4841,-100.00,49,1.00,RL
4842,-100.00,49,1.00,RL
4843,-100.00,49,1.00,RL
4844,-100.00,49,1.00,RL
4845,-100.00,49,1.00,RL
4846,-100.00,49,1.00,RL
4847,-100.00,49,1.00,RL
4848,-100.00,49,1.00,RL
4849,-100.00,49,1.00,RL
4850,-100.00,49,1.00,RL
4851,-100.00,49,1.00,RL
4852,-100.00,49,1.00,RL
4853,-100.00,49,1.00,RL
4854,-100.00,49,1.00,RL
4855,-100.00,49,1.00,RL
4856,-100.00,49,1.00,RL
4857,-100.00,49,1.00,RL
4858,-100.00,49,1.00,RL
4859,-100.00,49,1.00,RL
4860,-100.00,49,1.00,RL
4861,-100.00,49,1.00,RL
4862,-100.00,49,1.00,RL
4863,-100.00,49,1.00,RL
4864,-100.00,49,1.00,RL
4865,-100.00,49,1.00,RL
4866,-100.00,49,1.00,RL
4867,-100.00,49,1.00,RL
4868,-100.00,49,1.00,RL
4869,-100.00,49,1.00,RL
4870,-100.00,49,1.00,RL
4871,-100.00,49,1.00,RL
4872,-100.00,49,1.00,RL
4873,-100.00,49,1.00,RL
4874,-100.00,49,1.00,RL
4875,-100.00,49,1.00,RL
4876,-100.00,49,1.00,RL
4877,-100.00,49,1.00,RL
4878,-100.00,49,1.00,RL
4879,-100.00,49,1.00,RL
4880,-100.00,49,1.00,RL
4881,-100.00,49,1.00,RL
4882,-100.00,49,1.00,RL
4883,-100.00,49,1.00,RL
4884,-100.00,49,1.00,RL
4885,-100.00,49,1.00,RL
4886,-100.00,49,1.00,RL
4887,-100.00,49,1.00,RL
4888,-100.00,49,1.00,RL
4889,-100.00,49,1.00,RL
4890,-100.00,49,1.00,RL
4891,-100.00,49,1.00,RL
4892,-100.00,49,1.00,RL
4893,-100.00,49,1.00,RL
4894,-100.00,49,1.00,RL
4895,-100.00,49,1.00,RL
4896,-100.00,49,1.00,RL
4897,-100.00,49,1.00,RL
4898,-100.00,49,1.00,RL
4899,-100.00,49,1.00,RL
4900,-100.00,49,1.00,RL
4901,-100.00,49,1.00,RL
4902,-100.00,49,1.00,RL
4903,-100.00,49,1.00,RL
4904,-100.00,49,1.00,RL
4905,-100.00,49,1.00,RL
4906,-100.00,49,1.00,RL
4907,-100.00,49,1.00,RL
4908,-100.00,49,1.00,RL
4909,-100.00,49,1.00,RL
4910,-100.00,49,1.00,RL
4911,-100.00,49,1.00,RL
4912,-100.00,49,1.00,RL
4913,-100.00,49,1.00,RL
4914,-100.00,49,1.00,RL
4915,-100.00,49,1.00,RL
4916,-100.00,49,1.00,RL
4917,-100.00,49,1.00,RL
4918,-100.00,49,1.00,RL
4919,-100.00,49,1.00,RL
4920,-100.00,49,1.00,RL
4921,-100.00,49,1.00,RL
4922,-100.00,49,1.00,RL
4923,-100.00,49,1.00,RL
4924,-100.00,49,1.00,RL
4925,-100.00,49,1.00,RL
4926,-100.00,49,1.00,RL
4927,-100.00,49,1.00,RL
4928,-100.00,49,1.00,RL
4929,-100.00,49,1.00,RL
4930,-100.00,49,1.00,RL
4931,-100.00,49,1.00,RL
4932,-100.00,49,1.00,RL
4933,-100.00,49,1.00,RL
4934,-100.00,49,1.00,RL
4935,-100.00,49,1.00,RL
4936,-100.00,49,1.00,RL
4937,-100.00,49,1.00,RL
4938,-100.00,49,1.00,RL
4939,-100.00,49,1.00,RL
4940,-100.00,49,1.00,RL
4941,-100.00,49,1.00,RL
4942,-100.00,49,1.00,RL
4943,-100.00,49,1.00,RL
4944,-100.00,49,1.00,RL
4945,-100.00,49,1.00,RL
4946,-100.00,49,1.00,RL
4947,-100.00,49,1.00,RL
4948,-100.00,49,1.00,RL
4949,-100.00,49,1.00,RL
4950,-100.00,49,1.00,RL
4951,-100.00,49,1.00,RL
4952,-100.00,49,1.00,RL
4953,-100.00,49,1.00,RL
4954,-100.00,49,1.00,RL
4955,-100.00,49,1.00,RL
4956,-100.00,49,1.00,RL
4957,-100.00,49,1.00,RL
4958,-100.00,49,1.00,RL
4959,-100.00,49,1.00,RL
4960,-100.00,49,1.00,RL
4961,-100.00,49,1.00,RL
4962,-100.00,49,1.00,RL
4963,-100.00,49,1.00,RL
4964,-100.00,49,1.00,RL
4965,-100.00,49,1.00,RL
4966,-100.00,49,1.00,RL
4967,-100.00,49,1.00,RL
4968,-100.00,49,1.00,RL
4969,-100.00,49,1.00,RL
4970,-100.00,49,1.00,RL
4971,-100.00,49,1.00,RL
4972,-100.00,49,1.00,RL
4973,-100.00,49,1.00,RL
4974,-100.00,49,1.00,RL
4975,-100.00,49,1.00,RL
4976,-100.00,49,1.00,RL
4977,-100.00,49,1.00,RL
4978,-100.00,49,1.00,RL
4979,-100.00,49,1.00,RL
4980,-100.00,49,1.00,RL
4981,-100.00,49,1.00,RL
4982,-100.00,49,1.00,RL
4983,-100.00,49,1.00,RL
4984,-100.00,49,1.00,RL
4985,-100.00,49,1.00,RL
4986,-100.00,49,1.00,RL
4987,-100.00,49,1.00,RL
4988,-100.00,49,1.00,RL
4989,-100.00,49,1.00,RL
4990,-100.00,49,1.00,RL
4991,-100.00,49,1.00,RL
4992,-100.00,49,1.00,RL
4993,-100.00,49,1.00,RL
4994,-100.00,49,1.00,RL
4995,-100.00,49,1.00,RL
4996,-100.00,49,1.00,RL
4997,-100.00,49,1.00,RL
4998,-100.00,49,1.00,RL
4999,-100.00,49,1.00,RL
5000,-100.00,49,1.00,RL
5001,-100.00,49,1.00,RL
5002,-100.00,49,1.00,RL
5003,-100.00,49,1.00,RL
5004,-100.00,49,1.00,RL
5005,-100.00,49,1.00,RL
5006,-100.00,49,1.00,RL
5007,-100.00,49,1.00,RL
5008,-100.00,49,1.00,RL
5009,-100.00,49,1.00,RL
5010,-100.00,49,1.00,RL
5011,-100.00,49,1.00,RL
5012,-100.00,49,1.00,RL
5013,-100.00,49,1.00,RL
5014,-100.00,49,1.00,RL
5015,-100.00,49,1.00,RL
5016,-100.00,49,1.00,RL
5017,-100.00,49,1.00,RL
5018,-100.00,49,1.00,RL
5019,-100.00,49,1.00,RL
5020,-100.00,49,1.00,RL
5021,-100.00,49,1.00,RL
5022,-100.00,49,1.00,RL
5023,-100.00,49,1.00,RL
5024,-100.00,49,1.00,RL
5025,-100.00,49,1.00,RL
5026,-100.00,49,1.00,RL
5027,-100.00,49,1.00,RL
5028,-100.00,49,1.00,RL
5029,-100.00,49,1.00,RL
5030,-100.00,49,1.00,RL
5031,-100.00,49,1.00,RL
5032,-100.00,49,1.00,RL
5033,-100.00,49,1.00,RL
5034,-100.00,49,1.00,RL
5035,-100.00,49,1.00,RL
5036,-100.00,49,1.00,RL
5037,-100.00,49,1.00,RL
5038,-100.00,49,1.00,RL
5039,-100.00,49,1.00,RL
5040,-100.00,49,1.00,RL
5041,-100.00,49,1.00,RL
5042,-100.00,49,1.00,RL
5043,-100.00,49,1.00,RL
5044,-100.00,49,1.00,RL
5045,-100.00,49,1.00,RL
5046,-100.00,49,1.00,RL
5047,-100.00,49,1.00,RL
5048,-100.00,49,1.00,RL
5049,-100.00,49,1.00,RL
5050,-100.00,49,1.00,RL
5051,-100.00,49,1.00,RL
5052,-100.00,49,1.00,RL
5053,-100.00,49,1.00,RL
5054,-100.00,49,1.00,RL
5055,-100.00,49,1.00,RL
5056,-100.00,49,1.00,RL
5057,-100.00,49,1.00,RL
5058,-100.00,49,1.00,RL
5059,-100.00,49,1.00,RL
5060,-100.00,49,1.00,RL
5061,-100.00,49,1.00,RL
5062,-100.00,49,1.00,RL
5063,-100.00,49,1.00,RL
5064,-100.00,49,1.00,RL
5065,-100.00,49,1.00,RL
5066,-100.00,49,1.00,RL
5067,-100.00,49,1.00,RL
5068,-100.00,49,1.00,RL
5069,-100.00,49,1.00,RL
5070,-100.00,49,1.00,RL
5071,-100.00,49,1.00,RL
5072,-100.00,49,1.00,RL
5073,-100.00,49,1.00,RL
5074,-100.00,49,1.00,RL
5075,-100.00,49,1.00,RL
5076,-100.00,49,1.00,RL
5077,-100.00,49,1.00,RL
5078,-100.00,49,1.00,RL
5079,-100.00,49,1.00,RL
5080,-100.00,49,1.00,RL
5081,-100.00,49,1.00,RL
5082,-100.00,49,1.00,RL
5083,-100.00,49,1.00,RL
5084,-100.00,49,1.00,RL
5085,-100.00,49,1.00,RL
5086,-100.00,49,1.00,RL
5087,-100.00,49,1.00,RL
5088,-100.00,49,1.00,RL
5089,-100.00,49,1.00,RL
5090,-100.00,49,1.00,RL
5091,-100.00,49,1.00,RL
5092,-100.00,49,1.00,RL
5093,-100.00,49,1.00,RL
5094,-100.00,49,1.00,RL
5095,-100.00,49,1.00,RL
5096,-100.00,49,1.00,RL
5097,-100.00,49,1.00,RL
5098,-100.00,49,1.00,RL
5099,-100.00,49,1.00,RL
5100,-100.00,49,1.00,RL
5101,-100.00,49,1.00,RL
5102,-100.00,49,1.00,RL
5103,-100.00,49,1.00,RL
5104,-100.00,49,1.00,RL
5105,-100.00,49,1.00,RL
5106,-100.00,49,1.00,RL
5107,-100.00,49,1.00,RL
5108,-100.00,49,1.00,RL
5109,-100.00,49,1.00,RL
5110,-100.00,49,1.00,RL
5111,-100.00,49,1.00,RL
5112,-100.00,49,1.00,RL
5113,-100.00,49,1.00,RL
5114,-100.00,49,1.00,RL
5115,-100.00,49,1.00,RL
5116,-100.00,49,1.00,RL
5117,-100.00,49,1.00,RL
5118,-100.00,49,1.00,RL
5119,-100.00,49,1.00,RL
5120,-100.00,49,1.00,RL
5121,-100.00,49,1.00,RL
5122,-100.00,49,1.00,RL
5123,-100.00,49,1.00,RL
5124,-100.00,49,1.00,RL
5125,-100.00,49,1.00,RL
5126,-100.00,49,1.00,RL
5127,-100.00,49,1.00,RL
5128,-100.00,49,1.00,RL
5129,-100.00,49,1.00,RL
5130,-100.00,49,1.00,RL
5131,-100.00,49,1.00,RL
5132,-100.00,49,1.00,RL
5133,-100.00,49,1.00,RL
5134,-100.00,49,1.00,RL
5135,-100.00,49,1.00,RL
5136,-100.00,49,1.00,RL
5137,-100.00,49,1.00,RL
5138,-100.00,49,1.00,RL
5139,-100.00,49,1.00,RL
5140,-100.00,49,1.00,RL
5141,-100.00,49,1.00,RL
5142,-100.00,49,1.00,RL
5143,-100.00,49,1.00,RL
5144,-100.00,49,1.00,RL
5145,-100.00,49,1.00,RL
5146,-100.00,49,1.00,RL
5147,-100.00,49,1.00,RL
5148,-100.00,49,1.00,RL
5149,-100.00,49,1.00,RL
5150,-100.00,49,1.00,RL
5151,-100.00,49,1.00,RL
5152,-100.00,49,1.00,RL
5153,-100.00,49,1.00,RL
5154,-100.00,49,1.00,RL
5155,-100.00,49,1.00,RL
5156,-100.00,49,1.00,RL
5157,-100.00,49,1.00,RL
5158,-100.00,49,1.00,RL
5159,-100.00,49,1.00,RL
5160,-100.00,49,1.00,RL
5161,-100.00,49,1.00,RL
5162,-100.00,49,1.00,RL
5163,-100.00,49,1.00,RL
5164,-100.00,49,1.00,RL
5165,-100.00,49,1.00,RL
5166,-100.00,49,1.00,RL
5167,-100.00,49,1.00,RL
5168,-100.00,49,1.00,RL
5169,-100.00,49,1.00,RL
5170,-100.00,49,1.00,RL
5171,-100.00,49,1.00,RL
5172,-100.00,49,1.00,RL
